Probe ID	Training experiment 1	Training experiment 2	Training experiment 3	Training experiment 4	Training experiment 5	Training experiment 6	Training experiment 7	Training experiment 8	Training experiment 9	Training experiment 10	Training experiment 11	Training experiment 12	Training experiment 13	Training experiment 14	Training experiment 15	Training experiment 16	Training experiment 17	Training experiment 18	Training experiment 19	Training experiment 20	Training experiment 21	Training experiment 22	Training experiment 23	Training experiment 24	Training experiment 25	Training experiment 26	Training experiment 27	Training experiment 28	Training experiment 29	Training experiment 30	Training experiment 31	Training experiment 32	Training experiment 33	Training experiment 34	Training experiment 35	Training experiment 36	Training experiment 37	Training experiment 38	Training experiment 39	Training experiment 40	Training experiment 41	Training experiment 42	Training experiment 43	Training experiment 44	Training experiment 45	Training experiment 46	Training experiment 47	Training experiment 48	Training experiment 49	Training experiment 50	Training experiment 51	Training experiment 52	Training experiment 53	Training experiment 54	Training experiment 55	Training experiment 56	Training experiment 57	Training experiment 58	Training experiment 59	Training experiment 60	Training experiment 61	Training experiment 62
Probe 188	1.159348	0.176062	-0.508255	1.780553	-0.867023	-0.093014	2.617683	0.441817	-2.036338	-0.810550	1.275626	-1.272293	-0.647775	-1.916749	-1.195896	-0.700927	-0.019932	-0.661064	1.033119	-1.435073	0.680996	-0.770688	-1.082949	-1.239077	-1.092915	-0.631166	-6.643856	-0.358768	-1.003223	-1.222469	-0.913530	2.939911	-0.428529	-1.574592	1.089592	-1.677572	1.634391	-1.959941	0.252467	-0.215925	0.561406	0.597947	0.166096	-2.292134	-1.019832	-1.019832	1.245720	-1.604486	-0.395310	-1.006544	-0.325549	-1.544697	-1.704145	-0.508255	-1.614462	-0.976647	-0.518221	-0.627845	0.581338	-1.561305	-0.847091	-1.016510
Probe 189	1.348701	-0.538153	-0.259110	-1.013189	-0.584660	-0.083048	0.591303	-0.548119	0.704249	-0.923496	0.710892	-0.860380	-0.883633	-0.116268	-0.524864	0.418563	-0.385344	-0.989934	0.425206	-0.475036	-0.485002	0.395310	-0.551440	1.272293	-0.830482	-0.504934	-1.342058	0.122911	-1.096236	-0.720858	-0.797263	-0.787297	-0.647775	-0.936784	-0.671030	-1.129453	0.106302	-0.863701	-0.441817	2.657543	-0.152809	-0.906886	0.906886	-0.538153	-1.016510	1.664286	0.305618	-0.415240	-0.544796	-0.704249	-0.807229	-0.674352	-0.408597	-0.485002	1.594521	-0.245822	-0.710892	-1.146061	-0.886955	-0.976647	0.398631	-0.322227
Probe 190	0.750756	0.624522	-0.704249	0.036541	-0.159452	-0.056473	-0.564728	0.235857	-0.345480	0.003322	0.335514	-0.086370	-0.245822	-0.249145	-0.790618	-0.601269	-0.448461	-0.920174	0.269076	-0.461748	-0.199316	-0.026575	-0.504934	-0.245822	-0.687639	-0.219247	-0.594625	0.132877	-0.627845	-0.564728	-0.056473	1.063017	-0.242501	-0.282363	-0.368734	-0.690961	0.102980	-0.617879	0.053151	-1.146061	-0.033219	-0.338837	0.292329	-0.983291	0.428529	-0.016610	-0.774009	-0.780653	-0.083048	-0.219247	-0.285686	-0.182705	-0.391987	-0.136199	-0.534830	0.096336	1.302198	-0.189350	-0.036541	-0.621200	-0.621200	-0.036541
Probe 191	-0.006644	1.288912	-0.923496	0.624522	0.089692	0.890276	-0.700927	0.548119	0.441817	-1.192575	-0.395310	-1.647678	-0.534830	-0.900242	-0.946749	-0.272399	-0.833804	-0.654420	0.913530	0.408597	0.504934	-0.099658	-0.382022	0.485002	-1.920071	-0.754078	-1.757301	0.508255	-0.222569	-0.312261	0.401953	1.790517	-0.056473	-0.571372	-0.212603	-1.783874	-0.335514	-0.438495	0.282363	-1.611140	-0.986613	-0.036541	-1.654321	-0.920174	0.860380	1.122810	0.943427	-1.634391	0.461748	-1.464968	0.102980	-0.940106	-0.900242	-0.086370	-3.504638	-1.185932	-0.202637	-0.797263	2.039659	-0.528187	-1.767266	-2.129353
Probe 192	1.056373	-0.680996	-0.494968	-1.352022	-0.900242	-0.212603	0.601269	-1.166002	0.837126	-1.315485	0.521543	-0.953393	-1.335414	-0.059795	-1.278947	0.468392	-0.916852	-1.551340	0.335514	-0.594625	-0.986613	0.448461	-1.398536	1.328771	-0.986613	-0.561406	-2.076208	-0.013288	-1.245720	-1.222469	-1.172645	-1.219148	-0.707571	-1.245720	-1.076304	-1.445038	0.142843	-1.092915	-0.544796	2.836931	-0.156131	-1.189253	1.029798	-0.737468	-1.385249	1.773909	0.292329	-0.843770	-0.597947	-0.966681	-1.063017	-0.953393	-0.574694	-0.707571	1.524768	-0.202637	-0.873667	-1.338736	-1.249042	-1.508160	0.116268	-0.750756
Probe 193	0.684317	0.943427	-0.438495	0.910208	-0.089692	0.485002	-0.498289	0.458426	-0.471714	-0.378700	0.272399	-0.116268	-0.122911	-0.544796	-0.431851	0.139521	-0.485002	-0.302295	0.488323	-0.312261	0.242501	0.152809	-0.511577	-0.049829	-0.378700	-0.139521	-0.455104	0.631166	-0.308939	-0.315584	0.501611	1.365309	-0.199316	-0.132877	0.328871	-0.308939	0.345480	-0.083048	-0.112945	-0.780653	0.049829	0.122911	-0.215925	-0.202637	-0.039863	0.458426	1.013189	-0.661064	-0.249145	-0.700927	-0.730824	-0.528187	-0.169418	-0.538153	-0.348802	-0.312261	1.046407	-0.275720	0.558083	-0.053151	-0.275720	-2.295455
Probe 194	0.395310	1.102881	-0.548119	0.355446	-0.249145	0.903565	-0.637811	1.056373	0.029897	-0.973325	1.232434	-0.544796	-0.491645	0.528187	-0.876989	-0.491645	0.026575	-0.179384	-0.166096	-0.358768	0.219247	-0.345480	-0.903565	-0.421885	-0.112945	-0.239179	-0.086370	0.727503	0.056473	-0.222569	0.538153	0.651098	0.485002	-0.149487	0.046507	-0.269076	-0.006644	-0.687639	0.687639	-0.418563	0.342159	0.966681	0.116268	-0.265754	-0.325549	0.491645	1.617783	-0.976647	0.750756	0.372056	-0.767365	-0.631166	-0.159452	-0.591303	-0.083048	-0.375378	0.677673	1.019832	-0.152809	-0.468392	-0.269076	-0.465070
Probe 195	-1.019832	-0.215925	-0.697605	0.275720	-0.744112	0.205960	2.571170	1.538054	-0.680996	-0.700927	-0.282363	-0.913530	-1.265650	0.571372	-0.827160	-1.036442	-0.269076	-0.820516	1.498195	-0.960038	1.800482	-0.222569	0.680996	0.312261	-0.571372	-1.285590	-1.049730	1.534732	-1.026476	-0.441817	-0.880310	0.488323	-0.896921	-1.338736	0.614556	-0.136199	-0.514898	-1.740693	0.611235	-0.873667	0.873667	-0.252467	-0.747433	-1.119489	-0.601269	-1.308842	-0.312261	-0.817195	-1.072983	-0.697605	-1.199218	-1.166002	-0.614556	0.019932	-1.381917	-0.697605	-0.624522	-1.023153	1.863604	-1.491541	-0.687639	-0.684317
Probe 196	2.584456	2.099459	-1.288912	0.571372	-1.740693	1.943333	0.000000	0.850414	0.428529	-2.577813	1.009866	-2.092816	-1.352022	1.043085	-1.880212	-2.272204	-1.670929	-1.388571	0.989934	-2.305420	1.252363	0.026575	-2.099459	-1.657642	-1.172645	-2.727307	-2.637613	1.534732	0.604591	-1.152705	1.777231	2.165902	-0.737468	-1.797161	0.478357	-2.338636	0.790618	-1.996478	-0.265754	-0.156131	-2.544597	-0.096336	-1.116167	-2.524668	0.597947	-0.232535	2.056278	-2.082851	1.445038	-0.159452	-3.282069	-3.162480	-2.142640	0.109624	-1.152705	-0.252467	1.401857	0.684317	-1.787196	-2.062921	-2.179188	-2.165902
Probe 197	0.827160	0.863701	-0.833804	0.421885	0.189350	0.494968	-0.787297	0.883633	0.142843	-0.787297	0.465070	-0.601269	-1.242399	-0.239179	-0.983291	-0.617879	-0.335514	-0.272399	-0.800584	-0.770688	-0.003322	-1.033119	-0.827160	-0.687639	0.093014	-0.554762	-0.096336	0.053151	-0.475036	-0.106302	0.461748	2.229012	-0.076404	0.325549	0.013288	-0.126233	0.279042	-0.853735	-0.461748	-0.830482	-0.461748	0.385344	0.335514	-0.800584	0.199316	0.993257	1.222469	-2.172545	0.245822	0.189350	-0.026575	-1.521446	-0.475036	-0.485002	-0.368734	-0.295652	0.983291	-0.488323	0.076404	-0.591303	-1.528089	-0.867023
Probe 198	0.043185	1.166002	-1.418465	0.621200	-1.192575	-0.189350	-1.697502	0.023253	-0.096336	-1.714110	0.352125	-1.780553	-1.574592	0.475036	-1.468289	-0.837126	-0.561406	-0.764043	0.083048	-0.651098	0.405276	0.408597	-1.753980	-0.006644	-0.591303	-1.604486	-0.528187	1.355344	0.262433	0.209282	1.096236	1.365309	0.920174	-0.847091	0.019932	-0.956715	0.651098	-0.993257	1.199218	-0.621200	-0.860380	-0.906886	-0.169418	-2.106102	0.162775	-1.023153	0.790618	-1.009866	-0.571372	0.292329	-0.780653	-2.750558	-1.009866	-0.182705	-1.156026	-1.548019	1.043085	0.521543	-0.730824	-1.634391	-1.428430	-0.272399
Probe 199	1.750658	0.571372	-0.149487	0.388665	-0.471714	1.029798	-0.086370	0.009966	-0.578015	-0.754078	0.860380	-0.475036	-0.109624	-0.036541	-0.275720	0.647775	-0.534830	0.192671	0.890276	-0.534830	-0.152809	-0.680996	-0.136199	0.498289	-0.318905	-0.195994	0.049829	0.876989	-0.069760	-0.212603	0.455104	0.661064	-0.019932	0.289008	-0.222569	0.262433	1.092915	0.116268	-0.305618	-0.242501	0.305618	-0.229213	1.152705	-0.428529	-1.053051	-0.458426	0.388665	-0.989934	-0.063117	-0.661064	-0.571372	0.156131	-0.431851	-0.534830	-0.252467	-0.863701	0.315584	0.259110	0.302295	-0.026575	0.089692	-0.966681
Probe 200	-0.750756	0.837126	-1.149383	-0.717537	-0.946749	0.395310	1.119489	-0.292329	-1.720764	-2.341958	-1.627748	0.391987	-1.302198	-0.807229	-1.827055	-1.654321	-1.451681	0.192671	0.986613	-1.388571	0.571372	-1.072983	-1.979870	-0.275720	-0.039863	0.182705	-2.767166	0.853735	-1.039764	-1.445038	1.777231	-0.046507	-0.388665	-2.069565	-0.903565	-2.468189	-0.458426	-1.790517	-0.152809	1.827055	-2.361887	-1.229112	-1.627748	-1.574592	1.514803	-1.348701	0.564728	-0.089692	-0.867023	-2.185832	-1.973227	-2.285491	-2.587778	0.391987	-1.375274	-0.737468	0.322227	-0.056473	2.255585	-0.694283	-1.886855	-2.657543
Probe 201	-0.093014	0.890276	-0.089692	-0.435172	0.003322	-0.362090	-0.734146	-0.009966	-0.282363	-0.325549	1.033119	-0.531509	-0.106302	-0.229213	-0.328871	-0.531509	-0.594625	-0.441817	-0.232535	-0.368734	-0.458426	0.485002	-0.700927	-0.099658	0.096336	-0.302295	0.033219	0.033219	-0.189350	-0.013288	-0.544796	0.850414	0.126233	-0.009966	-0.385344	-0.162775	0.727503	-0.156131	0.099658	-0.860380	-0.053151	-0.093014	0.255788	-0.421885	0.122911	0.950072	1.033119	-2.215726	0.322227	0.358768	-0.627845	-0.445138	0.096336	-0.923496	-0.262433	-0.189350	0.979968	0.534830	-0.205960	-0.322227	-0.734146	0.222569
Probe 202	-0.581338	0.292329	-0.385344	0.132877	-0.036541	0.019932	-0.205960	0.342159	-0.332193	-0.571372	1.016510	-0.013288	-0.671030	0.833804	-0.614556	-0.657741	0.272399	0.116268	-0.438495	-0.704249	0.372056	0.215925	-0.305618	0.033219	-0.594625	-0.136199	-0.059795	-0.089692	-0.205960	0.282363	-0.680996	1.159348	0.059795	0.262433	-0.255788	0.528187	-0.169418	-0.597947	-0.119590	0.096336	-0.136199	0.581338	0.793941	-0.714215	0.833804	0.179384	-0.225891	-1.760623	-0.232535	-0.282363	-0.116268	-0.754078	-0.999900	-0.262433	-0.046507	-0.142843	-0.245822	-0.275720	0.345480	-0.305618	-1.328771	-0.029897
Probe 203	0.478357	0.106302	-1.401857	-0.398631	-0.641132	0.023253	-1.451681	0.202637	-0.019932	-1.415144	1.179288	-1.455003	-1.302198	0.627845	-1.219148	-0.142843	0.876989	-0.508255	-0.591303	-1.209183	0.239179	-0.009966	-1.295555	-0.717537	-0.305618	-0.966681	-0.009966	0.259110	-0.275720	0.176062	0.554762	-0.192671	1.023153	-0.162775	0.687639	-0.049829	0.146165	-1.172645	0.591303	0.195994	-0.225891	1.428430	0.222569	-1.943333	0.335514	0.431851	0.494968	0.186028	0.441817	0.730824	-0.162775	-1.893498	-0.136199	-0.036541	-0.425206	-0.857057	0.750756	1.185932	-1.079626	-1.229112	-0.946749	-0.249145
Probe 204	0.498289	0.059795	-0.465070	-0.229213	0.385344	1.664286	-0.338837	-0.664386	-0.129556	-0.538153	0.458426	0.279042	-0.597947	-0.252467	-0.335514	0.162775	0.129556	-0.667707	0.847091	-0.737468	0.378700	-1.850317	-1.013189	-0.069760	-0.943427	-0.149487	-1.006544	1.278947	-0.338837	0.372056	0.867023	-0.421885	1.195896	-0.225891	-0.076404	-0.242501	0.355446	-0.019932	0.318905	0.006644	0.561406	-0.292329	-0.714215	-0.501611	-0.441817	-0.089692	0.498289	-1.365309	0.202637	0.126233	-0.694283	-0.704249	-0.478357	-0.063117	0.259110	-0.730824	0.843770	-0.411919	0.531509	0.059795	0.538153	-0.637811
Probe 205	0.704249	0.996578	-2.238977	0.657741	-1.006544	1.205861	-1.893498	0.853735	0.006644	-1.687537	0.601269	-1.617783	-0.863701	0.073082	-1.541376	-1.355344	-0.259110	-0.571372	0.172741	-1.418465	1.152705	-0.079726	-1.724085	-0.551440	-0.136199	-1.229112	-0.790618	0.501611	-0.946749	-0.332193	0.149487	3.165802	0.205960	-0.455104	0.275720	-0.242501	-0.116268	-1.053051	0.534830	-0.664386	-0.521543	0.046507	-0.039863	-2.999700	-0.375378	-0.747433	0.873667	-1.076304	-0.584660	-0.315584	-1.268971	-3.693980	-0.936784	-0.587981	-1.116167	-1.428430	0.548119	0.295652	-0.388665	-1.395214	-0.979968	0.564728
Probe 206	-0.704249	1.026476	-0.378700	-0.425206	-0.727503	-0.710892	0.993257	-0.332193	-0.083048	-1.059695	-1.368630	-2.149283	-0.382022	-0.783975	0.159452	-0.780653	-1.159348	-0.282363	-0.049829	-0.587981	0.970003	-1.345379	-0.820516	-1.059695	-0.627845	-0.730824	-0.189350	-1.089592	-1.378595	0.863701	-0.109624	0.923496	1.295555	-0.322227	-0.169418	-0.182705	0.408597	-0.418563	1.471611	-1.013189	-0.880310	-0.920174	0.906886	-0.388665	-0.249145	-0.604591	0.272399	-2.292134	-0.156131	-1.235756	-0.747433	-0.627845	-0.166096	-0.674352	-1.468289	-1.355344	-0.677673	0.837126	-0.335514	-1.431752	-1.817090	-0.355446
Probe 207	-1.149383	-0.129556	-0.813873	0.066439	-0.411919	-0.395310	-0.554762	-0.817195	-2.232334	-1.043085	-0.767365	-0.508255	-1.053051	-0.541474	-0.481679	-0.607913	-1.175967	0.142843	-0.249145	-0.318905	-0.053151	-0.594625	-1.129453	-0.056473	-1.229112	-0.262433	-0.415240	0.661064	0.332193	0.166096	-0.003322	0.209282	1.933357	-0.259110	-0.970003	0.700927	0.793941	-0.744112	-0.471714	0.069760	-0.833804	-0.328871	1.292234	-0.890276	0.149487	0.305618	-0.033219	-2.355244	0.096336	-0.950072	-0.295652	-0.820516	-1.119489	-0.803907	-0.617879	-0.275720	-0.019932	0.013288	0.747433	-0.777331	-1.541376	0.817195
Probe 208	0.488323	0.096336	-0.475036	0.594625	0.265754	0.318905	-0.149487	0.205960	-0.740790	-0.687639	-0.564728	-0.195994	-0.601269	0.076404	-0.581338	-0.315584	-0.129556	-0.302295	0.262433	-0.780653	0.338837	0.242501	-0.239179	-0.298974	-0.963359	0.053151	-0.687639	0.478357	-0.514898	-0.199316	0.056473	0.999900	0.106302	0.086370	0.139521	0.465070	0.119590	-1.249042	-0.089692	0.641132	-0.876989	-0.102980	-0.146165	-0.704249	0.036541	1.063017	0.568049	0.096336	0.112945	-0.644454	-0.946749	-0.594625	-1.089592	-0.657741	-0.501611	0.338837	0.405276	-0.355446	-0.159452	-0.159452	-0.870346	-1.199218
Probe 209	-0.112945	0.235857	-0.332193	0.222569	-1.039764	0.983291	-0.790618	1.352022	-0.973325	-1.056373	1.411822	-1.063017	-0.707571	0.651098	-1.252363	-0.774009	-1.345379	-1.461646	2.129353	-1.411822	1.381917	-1.740693	-1.528089	-0.963359	-0.647775	-0.870346	-1.355344	0.382022	-0.677673	-1.448360	1.431752	0.777331	-1.348701	-1.468289	-1.295555	-1.298877	1.455003	-0.817195	-1.445038	-1.478254	1.072983	-0.680996	-0.136199	-0.800584	-1.132775	0.242501	1.229112	-1.119489	-0.578015	-0.461748	-1.033119	-1.102881	-0.318905	-0.468392	-0.298974	-1.474933	0.970003	-0.870346	2.255585	-0.544796	-0.531509	-1.378595
Probe 210	-0.255788	0.581338	-0.272399	-0.142843	-0.255788	1.003223	-0.886955	0.006644	-0.970003	-0.717537	0.667707	-0.807229	-0.714215	-0.132877	-1.129453	-0.302295	-1.368630	0.179384	1.082949	-0.481679	0.156131	0.172741	-0.564728	-0.245822	-0.534830	-0.388665	-0.764043	-0.172741	0.215925	-0.700927	0.494968	1.946655	-0.139521	-0.475036	-0.468392	-0.215925	0.578015	-0.764043	-0.551440	-0.069760	-0.358768	0.126233	0.063117	-1.338736	0.069760	0.401953	0.680996	-1.883533	-0.262433	-0.501611	0.093014	-0.475036	-1.262328	0.009966	-0.528187	0.259110	0.710892	-0.362090	0.601269	-0.524864	-0.707571	-0.149487
Probe 211	-0.823838	0.023253	-1.308842	-0.401953	-0.744112	-0.385344	-1.710788	-0.328871	-0.109624	-0.780653	0.358768	-0.156131	-1.235756	0.358768	-0.730824	-1.059695	-0.475036	-0.847091	1.680894	-0.518221	0.355446	-0.176062	-0.265754	1.577913	0.661064	-1.076304	-0.873667	0.169418	-0.302295	-0.694283	-0.069760	-1.332093	-1.607819	-0.657741	-1.129453	-0.787297	-0.269076	-0.415240	0.979968	-0.883633	0.245822	-0.621200	-0.043185	-0.614556	0.684317	0.561406	-0.202637	-1.903463	0.046507	-1.335414	-0.896921	-0.827160	-0.601269	-0.724180	-0.910208	-0.265754	-0.747433	0.219247	2.630970	-0.604591	-1.657642	-2.886755
Probe 212	0.000000	-0.063117	-0.275720	0.132877	0.083048	0.096336	-0.498289	0.411919	-0.488323	-0.568049	0.033219	-0.541474	-0.259110	0.259110	-0.295652	-0.607913	-0.315584	0.099658	-0.106302	-0.458426	0.342159	0.016610	-0.308939	0.039863	-0.292329	-0.587981	-0.508255	-0.777331	-1.109524	-0.475036	-0.242501	2.159248	0.046507	0.000000	-0.043185	-0.382022	-0.508255	-0.395310	1.162680	-0.209282	-0.186028	-0.215925	-0.102980	-0.601269	-0.172741	0.122911	0.245822	-0.963359	0.348802	-0.375378	-0.458426	-0.475036	-0.172741	0.023253	-0.169418	-0.279042	-0.561406	-0.122911	-0.298974	-0.481679	-0.641132	1.189253
Probe 213	-1.215826	-0.298974	-0.209282	-0.754078	-0.342159	0.252467	0.189350	-0.823838	-1.946655	-0.491645	-0.053151	0.511577	-0.687639	0.973325	-0.568049	0.843770	-1.162680	0.109624	0.863701	-0.767365	0.395310	-0.305618	-0.116268	0.186028	-2.026373	0.687639	-0.989934	0.003322	0.146165	0.252467	-0.029897	0.312261	-0.441817	-0.757399	-0.016610	-0.023253	0.362090	-1.265650	-0.312261	0.671030	-0.282363	0.129556	0.235857	0.388665	0.448461	0.222569	1.335414	1.870247	-0.076404	-1.126132	-0.033219	0.355446	-1.189253	0.322227	-0.348802	0.634488	-0.039863	0.166096	0.445138	0.521543	-0.710892	-1.232434
Probe 214	1.591199	1.292234	-1.554662	0.554762	-0.903565	1.332093	-1.594521	0.671030	0.607913	-1.680894	0.720858	-1.660964	-1.069661	0.063117	-0.847091	-0.744112	-0.418563	0.039863	0.215925	-1.680894	0.833804	-0.225891	-1.259007	-0.391987	-0.352125	-0.680996	-0.491645	0.790618	-1.252363	0.335514	0.345480	1.405179	0.355446	-0.166096	-0.195994	-0.524864	0.770688	-1.817090	0.023253	0.950072	-0.279042	0.152809	0.508255	-2.139318	0.514898	-0.807229	1.557984	0.760722	-0.405276	0.149487	-0.956715	-2.670829	-0.066439	-0.704249	-0.578015	-1.059695	0.724180	0.524864	-0.541474	-1.049730	-0.727503	0.455104
Probe 215	1.345379	0.401953	-0.827160	0.850414	-0.401953	1.003223	-0.584660	0.920174	-0.093014	-0.225891	0.182705	-0.129556	-0.465070	-0.441817	-0.607913	0.445138	-0.521543	-0.494968	-0.056473	-0.265754	0.571372	-0.269076	-0.946749	-0.661064	0.388665	0.142843	-0.401953	0.724180	-0.508255	-0.255788	0.501611	1.508160	-0.528187	0.059795	-0.016610	-0.093014	0.614556	-0.554762	-0.680996	-0.282363	0.142843	0.272399	0.421885	-0.793941	-0.428529	1.295555	1.873568	-1.631070	0.807229	0.059795	-0.116268	-0.950072	-0.621200	-0.700927	-0.325549	-0.485002	0.810550	0.009966	0.298974	-0.391987	-0.963359	-0.053151
Probe 216	2.112745	0.003322	-0.727503	0.514898	0.122911	0.833804	-1.156026	0.850414	0.913530	-1.245720	0.136199	-1.049730	-0.760722	-0.225891	-0.989934	0.813873	0.096336	-0.279042	1.694180	-1.195896	0.265754	0.209282	-0.970003	-0.318905	-0.029897	-0.631166	-0.099658	-0.823838	-0.644454	-0.305618	-0.053151	1.979870	-0.292329	-0.215925	0.245822	-0.322227	0.445138	-1.355344	-0.186028	-0.302295	-0.465070	0.215925	-0.033219	-1.458325	0.584660	-0.385344	2.820312	0.671030	0.684317	-0.152809	-0.235857	-1.405179	0.156131	-0.122911	-0.455104	-0.465070	0.375378	0.295652	-0.302295	-1.122810	-0.677673	0.059795
Probe 217	-0.149487	0.601269	-0.970003	0.279042	-0.205960	0.597947	-0.179384	0.029897	0.139521	-0.591303	-0.063117	-0.239179	-0.318905	0.182705	-0.375378	-0.375378	-0.744112	-1.365309	1.607819	-0.089692	1.508160	0.634488	-0.441817	0.132877	0.182705	-1.225791	-1.199218	0.578015	-1.082949	-0.298974	0.302295	0.289008	0.249145	-0.850414	-0.501611	0.441817	1.259007	1.089592	1.817090	0.744112	-0.518221	-0.302295	0.136199	-1.428430	-0.342159	0.003322	0.528187	-1.229112	-0.295652	-0.664386	-1.089592	-0.488323	0.053151	-0.697605	-0.587981	-0.511577	-0.867023	-0.876989	0.986613	-0.817195	-0.259110	-0.989934
Probe 218	-0.833804	-1.189253	-1.654321	0.073082	-2.089494	0.059795	-1.933357	-0.793941	-1.730729	-2.398436	-0.508255	-1.029798	-2.116067	0.279042	-2.484797	-0.112945	0.112945	-0.827160	-0.066439	-1.006544	-0.298974	-0.940106	-2.551240	0.305618	-1.647678	1.239077	-1.255685	0.950072	-2.434973	-1.554662	-0.169418	0.116268	-0.574694	-1.056373	-0.973325	-1.856960	0.960038	-2.594421	-0.009966	-0.388665	0.205960	-1.697502	-0.644454	-2.640935	-1.843674	-1.504838	-0.408597	-1.564627	-2.076208	-0.837126	-2.189153	-1.896820	-0.448461	-0.468392	0.498289	-2.830288	0.634488	-2.647578	-0.787297	-1.232434	-0.813873	-1.760623
Probe 219	-0.169418	1.298877	0.093014	0.149487	-0.159452	-0.043185	0.521543	-0.205960	-0.614556	0.365412	1.335414	-0.674352	-0.176062	-0.215925	-0.116268	-0.289008	0.006644	-0.235857	0.807229	-0.049829	-0.149487	-0.551440	-0.488323	-0.259110	-0.737468	0.239179	0.006644	-0.086370	-0.292329	-0.548119	0.056473	0.142843	-0.710892	-1.458325	-0.594625	-0.654420	0.405276	-0.235857	1.371952	0.411919	0.089692	0.239179	-0.890276	-0.219247	-0.059795	0.445138	0.049829	-1.903463	0.488323	-0.435172	-1.328771	-0.352125	-0.362090	0.069760	-0.511577	-1.019832	0.568049	0.046507	-0.657741	-0.265754	-0.305618	-1.013189
Probe 220	-0.737468	-0.491645	-0.425206	-0.511577	-1.106202	-0.149487	0.996578	-0.142843	-0.684317	-0.587981	1.358666	-1.119489	-1.508160	0.677673	0.122911	-1.405179	-0.458426	-1.086270	-1.355344	-0.883633	-0.896921	-0.298974	-1.312163	-0.405276	0.823838	-0.913530	-0.282363	0.000000	0.099658	-1.252363	-0.843770	-0.365412	-0.787297	-0.950072	-1.371952	-0.421885	0.073082	-0.568049	-1.282269	-1.594521	1.136097	0.335514	1.431752	-1.122810	2.534632	-0.289008	0.169418	-1.189253	-0.634488	0.152809	0.385344	-0.508255	-0.189350	-0.797263	-0.059795	0.697605	-0.388665	0.617879	0.730824	-0.372056	-1.149383	-0.903565
Probe 221	-0.199316	-0.398631	-0.205960	-0.275720	0.886955	0.335514	-0.242501	-1.255685	-0.817195	-0.764043	0.710892	0.036541	0.006644	0.262433	-0.156131	0.229213	0.222569	-0.604591	0.342159	-0.720858	0.687639	-1.823733	0.259110	0.255788	-0.754078	-0.189350	-0.438495	1.242399	-0.704249	-0.328871	0.009966	-0.830482	1.156026	-0.518221	-0.558083	0.202637	0.810550	-0.395310	0.352125	-0.069760	0.063117	0.242501	0.149487	-0.036541	-0.491645	-0.003322	-0.564728	-1.554662	0.418563	-0.584660	-0.372056	0.322227	-1.209183	0.049829	0.385344	-0.644454	-0.056473	-0.388665	0.767365	0.056473	-0.003322	-0.445138
Probe 222	-0.421885	0.491645	-0.385344	0.847091	-0.312261	0.006644	0.498289	0.182705	-1.149383	0.049829	-0.049829	-0.073082	-0.488323	-0.099658	-0.631166	0.195994	-0.272399	-0.820516	0.355446	-0.192671	1.295555	-0.531509	-0.548119	-0.039863	-0.019932	-0.132877	-0.757399	1.039764	-0.385344	-0.162775	0.162775	0.079726	-0.830482	-0.498289	-0.837126	0.192671	0.604591	0.096336	0.063117	-0.172741	-0.295652	0.823838	-0.039863	0.298974	-0.352125	0.338837	0.621200	-1.219148	0.242501	-0.232535	-0.684317	-0.126233	-0.368734	-0.176062	-0.139521	-0.382022	0.222569	-0.421885	0.451782	-0.063117	-0.485002	0.494968
Probe 223	-0.019932	1.481576	-0.318905	0.488323	-0.272399	-0.063117	-0.631166	0.312261	-0.225891	-0.634488	0.807229	-0.820516	-1.159348	0.548119	-0.581338	-0.727503	-0.441817	-0.441817	0.225891	-0.777331	-0.249145	1.043085	-1.016510	-0.279042	-0.621200	-0.783975	-0.458426	0.382022	-0.564728	0.415240	-0.229213	1.461646	0.219247	-0.056473	0.086370	-0.355446	0.734146	-0.568049	0.425206	-0.109624	-0.611235	-0.491645	0.564728	-1.315485	0.302295	-0.116268	0.780653	-1.245720	-0.189350	0.252467	-0.485002	-0.963359	-0.421885	-0.571372	-0.368734	-0.485002	0.418563	0.581338	-0.136199	-0.890276	-0.837126	-0.009966
Probe 224	1.358666	1.166002	-0.930140	0.372056	-0.581338	1.940011	-0.823838	0.026575	0.501611	-1.215826	0.089692	-1.043085	-0.445138	-0.355446	-0.950072	-0.388665	-0.318905	-0.265754	1.312163	-0.900242	0.657741	-0.126233	-0.508255	-0.046507	-0.657741	-0.857057	-0.401953	0.833804	-0.448461	-0.019932	0.604591	1.700823	0.631166	-0.039863	0.086370	0.418563	0.817195	-1.355344	-0.053151	-0.395310	-0.192671	0.049829	0.418563	-1.750658	0.259110	-0.312261	2.434973	0.009966	-0.528187	-0.514898	-0.657741	-1.146061	0.039863	-0.528187	-1.159348	-1.013189	1.003223	0.465070	-0.129556	-1.029798	-1.368630	0.275720
