Probe ID	Training experiment 1	Training experiment 2	Training experiment 3	Training experiment 4	Training experiment 5	Training experiment 6	Training experiment 7	Training experiment 8	Training experiment 9	Training experiment 10	Training experiment 11	Training experiment 12	Training experiment 13	Training experiment 14	Training experiment 15	Training experiment 16	Training experiment 17	Training experiment 18	Training experiment 19	Training experiment 20	Training experiment 21	Training experiment 22	Training experiment 23	Training experiment 24	Training experiment 25	Training experiment 26	Training experiment 27	Training experiment 28	Training experiment 29	Training experiment 30	Training experiment 31	Training experiment 32	Training experiment 33	Training experiment 34	Training experiment 35	Training experiment 36	Training experiment 37	Training experiment 38	Training experiment 39	Training experiment 40	Training experiment 41	Training experiment 42	Training experiment 43	Training experiment 44	Training experiment 45	Training experiment 46	Training experiment 47	Training experiment 48	Training experiment 49	Training experiment 50	Training experiment 51	Training experiment 52	Training experiment 53	Training experiment 54	Training experiment 55	Training experiment 56	Training experiment 57	Training experiment 58	Training experiment 59	Training experiment 60	Training experiment 61	Training experiment 62
Probe 1366	0.989934	0.106302	0.003322	-3.381728	0.568049	-2.149283	-0.574694	-1.288912	0.156131	-0.006644	-0.295652	0.242501	-0.478357	0.215925	-0.166096	0.235857	1.468289	-0.073082	-0.946749	-0.019932	-0.581338	-0.747433	-1.378595	-0.760722	1.059695	0.013288	-0.783975	0.332193	-0.700927	1.275626	-0.225891	-1.494862	-0.601269	-0.893599	-0.089692	-0.617879	0.083048	-0.385344	0.504934	-0.448461	-0.169418	-0.365412	-0.896921	-0.468392	-0.488323	-0.352125	-0.587981	0.644454	-1.106202	-1.601164	0.106302	0.255788	-0.298974	-0.807229	-1.139418	-0.627845	-0.674352	-0.182705	-0.847091	-0.627845	-0.647775	-0.139521
Probe 1367	0.458426	0.298974	0.242501	-0.255788	-0.425206	-0.920174	-0.182705	-0.485002	1.122810	-0.475036	0.289008	0.272399	0.494968	-0.617879	1.375274	0.289008	-1.627748	0.308939	-1.129453	0.275720	0.275720	-0.209282	0.179384	0.215925	-0.149487	-0.644454	-0.315584	0.793941	0.405276	0.760722	0.617879	0.710892	0.308939	-0.192671	0.049829	-0.076404	-0.780653	-0.352125	0.458426	-0.122911	0.212603	0.840448	-0.232535	-0.617879	0.229213	-0.282363	0.053151	-0.963359	0.086370	-0.066439	0.415240	-0.730824	-0.189350	0.229213	-0.531509	-0.235857	-0.916852	-0.375378	-0.461748	0.023253	0.149487	0.298974
Probe 1368	-1.647678	-0.401953	-0.116268	-0.315584	-0.900242	1.913428	0.541474	-2.096137	-0.661064	-0.033219	-0.116268	0.215925	0.900242	0.126233	0.760722	-0.063117	-0.132877	-0.129556	-0.860380	-0.033219	0.445138	-0.112945	-0.192671	-0.833804	0.471714	0.720858	-0.943427	1.521446	1.259007	-0.285686	-0.056473	0.179384	-0.677673	1.079626	-0.285686	0.531509	-1.242399	0.342159	-1.079626	-0.099658	-0.983291	-1.398536	0.936784	-1.664286	1.352022	0.827160	0.043185	-0.106302	-0.797263	0.664386	-0.043185	-0.923496	-0.627845	-0.142843	-0.797263	-0.760722	-0.724180	-0.308939	0.009966	0.043185	-0.176062	0.468392
Probe 1369	-0.800584	0.272399	0.036541	-0.166096	-0.465070	0.671030	0.312261	-1.102881	-0.076404	-0.026575	-0.159452	-0.019932	0.438495	-0.016610	0.325549	-0.624522	-0.398631	0.116268	-0.285686	-0.571372	0.318905	-0.425206	-1.086270	-0.112945	0.312261	-0.651098	-1.534732	-0.594625	-0.033219	0.850414	0.697605	0.408597	-0.541474	-0.348802	-0.076404	-0.232535	0.009966	0.730824	-0.342159	-0.494968	-1.222469	-0.451782	0.036541	0.687639	-0.026575	-0.019932	0.003322	-0.441817	-0.162775	-0.242501	0.259110	-0.973325	-0.747433	1.295555	-0.272399	0.083048	-0.053151	0.524864	0.504934	-0.790618	0.232535	0.724180
Probe 1370	-0.827160	0.458426	-0.418563	-0.026575	-0.109624	-1.195896	0.671030	1.352022	0.840448	0.229213	-0.388665	0.272399	-1.342058	0.056473	-0.554762	0.518221	0.202637	0.700927	0.156131	-0.325549	-0.352125	-0.940106	1.315485	-0.182705	-0.657741	0.242501	0.169418	-0.724180	0.259110	-0.225891	0.700927	-0.089692	-0.531509	0.551440	0.305618	-0.242501	0.365412	0.667707	-0.328871	1.029798	-0.069760	-0.176062	-0.813873	0.315584	-1.152705	-0.282363	-0.740790	0.209282	0.033219	0.255788	-0.209282	-0.179384	-0.249145	-0.059795	0.086370	-0.126233	0.787297	0.514898	-0.617879	-0.800584	-0.787297	0.411919
Probe 1371	-0.335514	-0.043185	-0.823838	-0.073082	0.641132	-0.554762	-0.983291	-0.548119	-0.431851	0.358768	-0.710892	-0.159452	-0.312261	0.129556	-0.551440	-0.199316	-0.308939	-0.308939	-0.322227	0.039863	-0.485002	-0.989934	-1.225791	-1.146061	0.494968	0.817195	0.664386	0.063117	-0.189350	-0.810550	-0.142843	-0.860380	-1.069661	-0.259110	-0.637811	0.710892	-0.136199	-0.023253	-0.478357	-0.664386	-0.149487	0.219247	0.920174	0.451782	0.202637	-0.528187	0.548119	-0.867023	-1.255685	-0.870346	-0.551440	0.109624	-0.405276	0.488323	-0.793941	0.750756	-0.750756	1.780553	-1.099558	0.239179	0.126233	0.169418
Probe 1372	-0.690961	1.308842	-1.295555	1.445038	-0.156131	1.272293	1.026476	-0.282363	0.009966	-1.348701	-1.292234	-0.279042	0.172741	-2.016408	0.059795	0.152809	-0.172741	0.229213	-0.617879	-1.611140	1.690858	0.584660	-2.451581	0.029897	0.478357	0.813873	-0.358768	-0.368734	2.325350	-1.106202	-1.933357	1.056373	-1.245720	-1.252363	-1.544697	-0.797263	-0.800584	-1.920071	1.016510	-1.880212	-1.129453	-2.302099	-1.740693	0.571372	-0.119590	0.564728	-0.435172	1.597843	-1.076304	-1.272293	-0.172741	0.528187	0.631166	-1.757301	-1.003223	0.292329	-1.557984	-1.657642	-0.508255	1.660964	0.318905	-1.644356
Probe 1373	-0.298974	-0.661064	-0.089692	-0.438495	-0.488323	0.009966	-1.342058	-0.833804	-0.019932	-0.770688	0.043185	0.817195	-0.551440	-0.790618	-0.232535	-0.960038	-0.252467	-0.225891	1.930036	-1.043085	0.189350	0.714215	-0.378700	-0.996578	-1.481576	0.192671	0.209282	0.225891	0.777331	-0.438495	0.149487	0.063117	0.920174	0.578015	-0.634488	-0.285686	-1.906784	0.800584	0.202637	-0.142843	-0.438495	0.182705	0.863701	-0.302295	-0.840448	0.119590	0.000000	1.378595	-0.242501	0.621200	-0.428529	-0.395310	0.019932	0.637811	0.458426	-0.232535	-0.322227	-0.096336	-0.518221	-0.345480	0.880310	-0.558083
Probe 1374	1.086270	-0.289008	0.099658	-0.378700	-0.036541	0.415240	-0.013288	-0.259110	0.222569	-1.033119	-0.242501	-0.046507	-0.561406	0.119590	0.976647	-0.481679	-0.365412	-0.016610	-0.943427	0.292329	0.152809	-0.574694	-0.348802	-0.186028	0.269076	-1.205861	-1.192575	1.056373	0.757399	0.242501	0.511577	0.345480	-0.298974	-0.498289	-0.332193	-0.385344	-0.435172	-0.687639	-0.478357	0.594625	-0.574694	0.657741	0.315584	-0.714215	-0.106302	-0.465070	-0.657741	-3.042881	-1.202540	0.295652	-0.229213	0.368734	-0.189350	0.435172	-0.594625	-0.554762	-0.508255	-1.026476	-0.146165	1.415144	-0.391987	0.066439
Probe 1375	-0.518221	0.172741	0.983291	-0.192671	-0.328871	-0.976647	-0.930140	-1.249042	-1.033119	-0.747433	-0.322227	-0.355446	0.777331	0.661064	-0.953393	0.664386	-0.641132	0.298974	1.700823	-0.491645	0.089692	-0.122911	-0.578015	0.405276	-0.827160	0.926818	-0.568049	-0.857057	-0.973325	0.624522	-0.548119	-0.634488	0.119590	-0.966681	-0.564728	0.182705	-0.215925	-1.205861	0.524864	-0.199316	-1.584556	-0.229213	-0.318905	0.235857	0.391987	0.913530	-0.086370	0.295652	0.162775	-0.896921	0.468392	-0.687639	-0.159452	1.365309	0.079726	0.604591	0.893599	-0.674352	-0.704249	-1.335414	-0.116268	-0.607913
Probe 1376	-0.976647	1.557984	-0.292329	-1.793839	-1.092915	-1.734050	-0.777331	-2.232334	-2.082851	-0.813873	-0.305618	-0.793941	-1.109524	0.166096	-1.325450	-2.461546	-0.388665	-0.989934	0.528187	-1.913428	-1.557984	0.963359	-0.524864	-0.604591	-0.883633	0.312261	-1.395214	-1.318806	-1.853639	-1.614462	-1.720764	-1.604486	2.122710	0.604591	-0.348802	0.239179	-1.129453	-1.205861	-0.923496	-1.355344	0.335514	0.783975	-0.578015	-2.584456	-1.720764	-1.222469	-1.594521	0.657741	-0.979968	0.259110	0.578015	0.694283	2.657543	-1.664286	-1.053051	-1.757301	-1.132775	-0.996578	-1.298877	-1.740693	1.116167	-0.687639
Probe 1377	-0.255788	-0.458426	-0.720858	0.265754	0.006644	-3.348501	-0.531509	-0.318905	0.053151	-1.192575	0.169418	0.126233	-0.195994	-0.777331	-0.853735	-0.504934	1.209183	0.770688	-0.880310	0.063117	-0.229213	0.544796	0.328871	-0.106302	-1.109524	-0.810550	-0.262433	-0.544796	-0.152809	-0.431851	-0.232535	0.269076	0.950072	0.139521	-0.504934	-1.009866	-0.747433	-0.176062	-0.199316	0.355446	0.960038	-0.272399	1.408501	-1.338736	-0.328871	0.571372	-0.807229	1.614462	0.285686	0.700927	-1.146061	-0.820516	-0.445138	1.268971	0.252467	-0.401953	-0.561406	-0.827160	0.249145	0.624522	1.763945	-0.451782
Probe 1378	0.079726	0.591303	1.129453	-0.318905	0.063117	-0.245822	0.401953	-0.621200	-0.079726	0.717537	0.312261	0.302295	0.458426	0.441817	-0.182705	-0.667707	-0.186028	0.166096	-0.504934	1.106202	0.179384	0.481679	-1.029798	0.797263	-0.006644	-0.441817	-0.169418	-0.289008	0.219247	0.195994	-0.298974	-0.122911	-0.365412	0.009966	0.564728	0.036541	-0.202637	0.003322	0.249145	-0.451782	-0.704249	-1.009866	-0.279042	0.558083	0.727503	-0.989934	0.475036	-0.455104	-1.139418	-0.524864	0.142843	0.435172	-0.166096	-0.338837	0.136199	0.335514	0.338837	0.561406	-0.348802	-0.690961	0.355446	0.488323
Probe 1379	-0.451782	0.558083	-1.298877	-0.647775	-0.893599	-6.643856	-0.066439	1.146061	-0.468392	-0.774009	-0.162775	0.338837	-0.923496	-0.647775	-0.401953	-0.059795	-0.235857	0.182705	0.654420	-0.524864	-0.920174	0.355446	1.451681	0.411919	-1.544697	0.800584	-0.544796	-0.102980	0.833804	-0.870346	0.308939	0.166096	1.584556	1.225791	0.787297	0.664386	-0.793941	0.431851	-0.342159	-0.418563	-0.179384	0.933461	-0.338837	-1.302198	1.541376	0.222569	-0.222569	1.209183	-0.112945	1.076304	-0.531509	-0.807229	0.391987	0.262433	-0.710892	0.282363	0.627845	-0.538153	0.305618	-1.132775	0.923496	0.358768
Probe 1380	0.189350	0.199316	0.455104	-0.199316	-0.205960	-0.076404	-0.325549	-0.083048	-0.315584	-0.661064	0.431851	0.342159	-0.116268	-0.554762	-0.611235	-0.219247	-0.518221	0.285686	-0.601269	0.355446	-0.199316	-0.016610	0.302295	1.092915	0.225891	-0.043185	-0.631166	0.803907	0.478357	0.083048	0.222569	1.039764	-0.368734	0.212603	-0.604591	0.714215	1.225791	0.491645	0.039863	0.146165	0.179384	0.365412	-0.740790	0.943427	0.199316	0.066439	0.215925	0.152809	0.634488	0.202637	0.093014	-0.222569	-0.431851	0.737468	-0.003322	0.438495	0.727503	-0.498289	-0.481679	-0.551440	0.179384	-0.232535
Probe 1381	-0.146165	0.289008	0.956715	-0.235857	0.538153	-0.494968	-0.651098	0.242501	-0.259110	0.521543	-1.405179	-0.508255	0.312261	0.232535	-0.989934	-1.870247	-0.651098	-1.361987	0.720858	0.886955	-0.212603	-0.302295	-0.026575	-0.641132	-0.006644	-0.152809	0.391987	1.438395	-0.999900	0.315584	-1.641034	1.368630	0.219247	-0.521543	-0.867023	-0.451782	-0.431851	1.511481	-0.122911	-0.239179	-0.421885	-0.348802	0.438495	0.461748	0.229213	-0.352125	0.362090	-1.262328	-0.611235	-2.036338	0.279042	-0.514898	-0.607913	0.661064	-1.122810	-0.385344	0.494968	0.139521	-0.933461	-0.461748	0.063117	-0.697605
Probe 1382	-0.073082	-0.169418	-0.345480	-0.372056	-0.521543	-1.169324	-0.302295	-1.076304	-0.069760	-0.920174	0.411919	0.358768	0.096336	-1.076304	-0.315584	-0.528187	0.843770	0.176062	-0.275720	-0.036541	0.265754	0.401953	-0.249145	-0.342159	-1.142740	0.418563	0.461748	-0.421885	0.890276	0.252467	-0.009966	-0.375378	0.352125	0.624522	0.494968	-0.345480	-0.893599	0.166096	0.431851	-0.043185	-0.910208	-0.368734	-0.205960	-0.558083	0.475036	0.189350	0.601269	2.411722	-0.578015	1.119489	-0.295652	-0.431851	-0.016610	0.059795	0.591303	0.561406	-0.451782	0.279042	0.102980	-0.149487	-0.421885	-0.119590
Probe 1383	2.474833	-2.793739	-2.052957	-1.717442	-0.999900	-6.643856	0.973325	-2.983092	-0.126233	-2.275526	1.019832	-0.132877	-1.282269	2.800382	1.265650	0.043185	-1.162680	1.063017	-2.089494	-1.013189	-1.521446	-1.039764	-0.860380	1.976549	-1.109524	1.697502	-0.279042	-2.222369	0.604591	-2.315385	-1.747337	-1.106202	-1.631070	-2.810347	1.352022	0.524864	-3.228912	-1.567948	2.707366	-0.744112	-0.611235	-1.587878	-1.787196	1.660964	-1.312163	-1.102881	0.418563	-1.753980	-1.451681	-0.783975	2.720664	-1.009866	0.096336	-2.594421	-0.970003	-2.292134	-1.255685	-2.059600	-2.647578	1.182610	-2.062921	-0.049829
Probe 1384	0.707571	-0.252467	-0.205960	0.401953	-0.292329	-0.667707	0.255788	0.318905	0.534830	-0.252467	0.528187	0.265754	0.209282	0.574694	1.122810	-0.564728	-0.714215	-0.365412	0.524864	0.475036	0.212603	1.398536	1.072983	-0.009966	-0.415240	-0.328871	-0.647775	-0.182705	-0.554762	0.219247	-0.189350	0.953393	1.368630	0.405276	0.302295	-0.687639	-0.647775	-0.425206	-0.033219	-0.504934	0.906886	1.684215	1.072983	0.089692	1.554662	-0.411919	-0.019932	-0.003322	0.518221	-0.544796	-0.328871	-0.617879	-0.305618	-0.079726	0.202637	0.491645	-0.289008	-0.252467	-0.149487	-0.830482	0.933461	-0.332193
Probe 1385	-0.541474	-0.182705	1.534732	-0.096336	-0.176062	-0.156131	-0.724180	-0.508255	-0.720858	0.079726	-0.425206	-0.475036	-0.265754	-0.408597	-0.518221	-0.126233	-0.282363	-0.186028	0.195994	0.049829	-0.538153	0.069760	-0.053151	-0.109624	0.667707	-0.843770	-0.551440	0.056473	-0.322227	-0.671030	-0.305618	0.043185	-0.219247	-0.122911	-0.395310	-0.076404	0.853735	0.109624	-0.823838	-0.195994	0.289008	-0.597947	0.096336	-0.272399	-0.571372	-0.126233	-0.475036	0.093014	1.159348	0.465070	-0.624522	-0.186028	-0.269076	-0.232535	-0.249145	-0.056473	-0.076404	0.255788	-0.342159	-0.528187	0.222569	-0.219247
Probe 1386	0.485002	-0.890276	-0.760722	-0.810550	-0.445138	-0.215925	-0.322227	-0.249145	-0.481679	0.435172	-0.747433	0.029897	-0.388665	0.485002	0.285686	-0.431851	-0.720858	-0.242501	-0.405276	0.046507	-0.252467	-0.176062	0.195994	-0.059795	0.192671	-0.362090	0.624522	1.116167	0.481679	0.063117	-0.079726	0.116268	-0.508255	-0.146165	-0.375378	0.169418	-0.451782	-0.521543	-0.551440	-0.136199	0.192671	0.375378	-0.803907	0.192671	-0.886955	-0.564728	0.006644	-0.318905	-0.259110	0.514898	-0.086370	-0.169418	-1.421787	0.548119	-0.279042	-0.232535	2.953198	0.279042	-0.122911	-0.176062	0.109624	-0.837126
Probe 1387	-0.591303	-0.372056	-0.006644	0.807229	0.182705	0.438495	-0.893599	-1.979870	0.448461	-0.023253	-1.089592	-0.597947	0.282363	-0.289008	0.431851	0.222569	-0.504934	-0.491645	0.717537	-1.039764	0.378700	0.136199	0.046507	-1.232434	-0.880310	-0.637811	-0.063117	0.195994	0.126233	0.202637	-0.152809	-0.345480	0.292329	-0.292329	-0.581338	-0.558083	0.093014	-0.116268	-0.704249	-0.372056	1.049730	0.249145	1.096236	-1.089592	-0.587981	0.315584	-0.631166	-0.710892	-0.372056	-0.724180	-0.714215	0.435172	-0.176062	0.102980	-0.298974	-0.378700	0.222569	-0.079726	-0.009966	0.126233	1.182610	0.099658
Probe 1388	-0.554762	0.189350	-0.694283	0.674352	0.242501	-0.249145	0.189350	-1.381917	0.156131	0.707571	-1.086270	-0.195994	-0.132877	0.617879	0.132877	0.587981	-0.501611	-0.272399	-0.192671	-1.016510	0.162775	-0.644454	-0.813873	-0.943427	0.186028	0.548119	0.644454	0.690961	0.066439	-0.033219	-0.285686	-1.116167	-0.089692	-0.684317	-0.126233	0.215925	-0.777331	0.508255	-0.551440	-0.209282	-1.033119	-0.694283	-0.152809	-0.176062	-0.069760	0.451782	-0.448461	0.152809	-1.255685	-0.102980	0.551440	0.063117	-0.049829	-0.355446	-0.860380	-0.597947	-0.139521	-0.073082	0.352125	-0.225891	-1.033119	0.129556
Probe 1389	-1.946655	-2.325350	-2.913328	-0.734146	0.534830	-6.643856	2.019730	-2.923292	-3.155826	-2.016408	-0.767365	-1.866925	-3.604297	-0.093014	-2.687437	0.494968	-2.946555	-1.664286	-4.019530	-2.248942	-3.816890	-2.750558	-2.488119	0.249145	-1.146061	0.654420	-2.292134	-2.361887	-1.707466	-2.846896	-2.527989	-2.126032	-4.717142	-6.643856	0.448461	3.946455	-2.601064	-2.876790	-0.597947	-1.109524	-3.245520	-3.501316	-3.916549	-1.079626	2.205761	-1.680894	1.179288	-2.302099	-3.743815	-2.780453	1.823733	-1.285590	-2.062921	-2.863504	-3.242199	-1.880212	-2.577813	-0.850414	-3.497995	-3.647478	-3.717242	-3.325250
Probe 1390	-1.152705	2.368530	-1.753980	-2.707366	-1.833709	-1.936679	-1.534732	-0.358768	-1.876890	-2.441617	-2.225691	-1.318806	-1.827055	-0.983291	-2.026373	-1.850317	-4.069365	-1.584556	-2.574492	0.797263	-1.557984	-2.886755	-2.650899	-1.312163	-2.165902	-1.710788	-2.959841	1.601164	-2.222369	-1.315485	-2.355244	-2.604386	-2.415044	2.192475	-0.946749	-1.933357	-2.305420	1.455003	-1.949976	-2.355244	-3.089394	-1.677572	-2.375174	-1.750658	-1.557984	-2.919971	-1.930036	-2.624327	-3.604297	-2.331993	-1.866925	-2.544597	2.687437	2.089494	-2.777131	-2.916649	1.783874	-2.285491	2.023051	-2.687437	-3.238877	-2.807025
Probe 1391	0.694283	0.166096	0.066439	-0.528187	-0.159452	0.000000	0.561406	0.614556	-0.634488	-0.112945	-0.122911	0.634488	-0.249145	0.933461	0.269076	-0.700927	-0.494968	-0.179384	0.475036	0.275720	-0.195994	0.554762	-0.219247	0.973325	-0.564728	0.169418	-1.285590	0.883633	0.292329	-0.637811	-0.279042	0.830482	0.029897	-0.026575	-0.571372	0.222569	0.249145	-0.408597	0.382022	-0.382022	-1.149383	-0.737468	0.139521	-0.013288	0.225891	-0.631166	-0.186028	-1.508160	-0.332193	0.352125	0.770688	-0.249145	-0.690961	0.438495	-0.322227	-0.255788	-0.046507	-0.069760	-0.232535	-0.212603	0.242501	-0.116268
Probe 1392	-0.431851	0.504934	-0.046507	0.272399	0.398631	1.315485	0.435172	-0.634488	-0.295652	0.355446	-0.355446	-0.461748	-0.102980	0.179384	0.262433	-0.425206	-0.471714	0.169418	0.009966	-1.252363	-0.056473	-0.607913	-0.886955	-0.269076	0.109624	1.491541	0.983291	-0.249145	-0.494968	0.172741	-0.408597	-0.485002	-0.737468	-0.687639	0.647775	0.136199	-0.368734	-0.637811	0.933461	-0.568049	-0.441817	-1.378595	-0.049829	0.202637	1.557984	-0.249145	-0.352125	-0.093014	-0.694283	-0.186028	2.172545	-0.385344	-0.189350	-0.747433	-0.551440	-0.641132	-0.059795	0.229213	1.016510	0.106302	-0.289008	0.554762
Probe 1393	0.391987	-0.328871	-0.976647	1.255685	-0.245822	0.913530	-1.358666	-1.538054	1.043085	0.195994	-0.890276	-0.561406	-0.405276	0.142843	-0.016610	-0.448461	-0.504934	-0.112945	-0.674352	-1.474933	-0.149487	-1.149383	-0.680996	-0.973325	-0.524864	-0.651098	-0.458426	0.388665	-0.697605	-0.199316	0.461748	-0.544796	-0.986613	-0.916852	-0.308939	0.026575	0.019932	-0.308939	-0.873667	1.215826	-0.089692	-0.607913	-0.943427	-0.006644	-0.680996	0.481679	0.242501	-0.591303	-0.455104	-0.053151	-0.847091	-0.335514	0.604591	-0.873667	-0.342159	-0.129556	-0.837126	0.069760	-0.176062	1.750658	-0.627845	1.006544
Probe 1394	-0.448461	0.212603	-2.238977	-1.571270	-1.700823	0.411919	-0.694283	-3.524568	-0.488323	-2.521346	-0.156131	0.272399	-1.089592	-0.352125	-0.269076	-2.238977	-0.740790	0.219247	2.099459	1.245720	-0.172741	-0.146165	1.318806	0.501611	-2.561205	0.880310	-2.009765	0.109624	0.089692	0.093014	-0.212603	0.730824	1.870247	0.574694	0.667707	-0.292329	0.295652	-0.428529	0.391987	-1.249042	1.215826	1.352022	1.677572	0.627845	-0.308939	0.578015	-0.677673	-0.840448	1.930036	-0.518221	0.272399	-1.943333	-0.345480	0.212603	-1.680894	0.279042	-0.013288	-0.401953	0.531509	-1.063017	1.445038	-0.823838
Probe 1395	-0.541474	0.654420	-2.225691	-1.541376	-0.757399	-6.643856	-0.295652	-1.614462	0.867023	-1.368630	3.434873	0.189350	-2.617683	-1.278947	-0.189350	0.199316	-0.548119	0.481679	-2.315385	-0.760722	0.524864	-0.166096	2.039659	-0.066439	-0.009966	2.800382	0.242501	-1.518124	-0.289008	1.508160	0.647775	-1.511481	-0.554762	0.069760	0.913530	-1.886855	-3.634191	-0.634488	-0.093014	-1.684215	1.089592	0.475036	1.252363	-1.069661	1.348701	-0.122911	-1.850317	-0.551440	-0.677673	-1.242399	-0.415240	-1.481576	0.259110	-1.096236	0.215925	-1.202540	-1.282269	-0.996578	-0.983291	1.714110	-0.146165	0.378700
Probe 1396	-0.401953	0.578015	0.883633	0.043185	0.318905	0.000000	-0.315584	-0.039863	0.960038	1.179288	-1.345379	-0.212603	1.242399	-0.322227	0.767365	-1.056373	-0.634488	-0.671030	-0.534830	-0.820516	0.813873	-0.242501	-0.438495	0.119590	-1.830388	-0.202637	-0.418563	-1.185932	-0.152809	-0.026575	-0.222569	-0.269076	-1.102881	-0.637811	-0.215925	-0.338837	-0.199316	0.099658	0.146165	-0.069760	-1.029798	-1.009866	-0.292329	2.830288	1.046407	-0.554762	0.571372	-1.013189	-1.933357	0.083048	-0.740790	-0.116268	-0.524864	-0.039863	0.494968	0.641132	-0.940106	-0.328871	-0.481679	2.491452	-1.667607	-0.886955
Probe 1397	0.136199	0.000000	1.225791	0.106302	-0.627845	-0.584660	-0.415240	-2.421687	0.657741	0.571372	-0.328871	0.504934	0.976647	0.398631	0.195994	-0.780653	-0.401953	-1.381917	-0.036541	-0.408597	0.205960	-0.385344	-1.159348	0.282363	-3.016308	-0.983291	-0.039863	0.269076	-1.046407	0.219247	-0.013288	-1.126132	-0.807229	0.847091	-0.883633	0.302295	-1.388571	0.671030	0.488323	0.850414	0.102980	-0.252467	0.391987	-1.345379	-0.930140	0.102980	0.641132	1.122810	-1.385249	-0.152809	-0.581338	0.604591	0.697605	-1.156026	0.697605	0.009966	-0.398631	0.285686	-0.142843	-0.916852	-0.375378	0.783975
Probe 1398	-0.418563	-0.398631	-0.109624	-0.554762	-0.461748	-6.643856	-0.328871	-1.664286	0.757399	-0.102980	0.176062	-0.003322	0.498289	-0.568049	0.205960	-0.644454	0.279042	-0.441817	0.465070	-0.425206	-0.043185	1.405179	0.179384	0.494968	-2.149283	-0.102980	-0.355446	-0.046507	-0.518221	0.581338	0.006644	-0.441817	0.704249	0.850414	0.551440	0.043185	-1.491541	0.498289	0.418563	0.122911	1.202540	0.926818	0.800584	-0.807229	-0.252467	-0.076404	0.245822	0.122911	0.372056	0.365412	-0.664386	0.372056	0.378700	-0.202637	0.391987	-0.049829	-0.358768	0.156131	-0.448461	-0.700927	0.411919	0.136199
Probe 1399	-0.382022	-0.372056	-0.352125	-0.471714	-0.561406	0.720858	0.179384	-0.318905	-0.076404	-0.348802	-0.521543	-0.475036	0.003322	-0.305618	0.604591	0.494968	-0.342159	-0.873667	1.298877	-0.016610	-0.305618	0.166096	-0.063117	-0.112945	-0.730824	-0.946749	-0.262433	0.401953	0.807229	-0.405276	-0.172741	0.979968	0.398631	0.245822	-0.604591	-0.671030	0.315584	-0.225891	-0.770688	-0.023253	0.979968	1.076304	0.710892	-1.232434	-0.378700	-0.036541	-0.534830	-1.298877	1.641034	0.900242	-0.378700	-0.275720	0.391987	0.607913	-0.531509	-0.232535	-0.192671	0.083048	-0.152809	-0.252467	0.358768	0.046507
Probe 1400	1.361987	-0.524864	-0.096336	-1.162680	-0.621200	1.986514	0.292329	0.983291	-0.086370	-0.893599	-0.205960	-0.867023	0.760722	-0.063117	0.621200	0.156131	0.770688	0.528187	-0.508255	-0.724180	0.820516	-0.558083	-0.428529	-0.259110	-1.036442	-1.179288	-1.361987	-0.883633	-0.468392	1.358666	0.285686	-0.146165	-0.900242	-0.963359	0.850414	-0.485002	0.139521	-0.199316	0.066439	0.578015	-0.478357	-1.003223	-2.042981	1.202540	0.252467	0.973325	-1.156026	-0.601269	0.614556	-0.046507	0.674352	-1.129453	0.073082	-0.119590	0.508255	-0.913530	0.468392	-0.916852	1.355344	0.494968	-0.441817	-0.169418
Probe 1401	-0.521543	0.136199	-0.631166	1.129453	0.421885	-2.135997	-0.617879	-1.763945	-0.687639	-0.671030	-1.006544	-1.259007	-0.541474	-1.445038	-0.172741	0.896921	0.790618	-1.408501	0.312261	0.936784	-1.072983	-0.043185	1.405179	0.026575	0.066439	-0.770688	0.591303	0.591303	0.504934	-0.880310	0.950072	0.973325	1.501516	-0.259110	-2.016408	-0.587981	0.667707	-0.282363	-0.886955	-0.823838	1.298877	0.485002	-0.189350	-0.378700	-0.737468	-0.192671	-1.478254	-1.614462	1.767266	-0.375378	-0.531509	0.199316	-1.358666	0.727503	-1.212504	0.149487	0.511577	-0.388665	-0.644454	-0.235857	1.099558	-0.298974
Probe 1402	1.205861	-1.169324	-2.009765	1.139418	-0.730824	-1.288912	-1.325450	-2.082851	1.149383	-2.650899	0.504934	0.073082	0.604591	0.269076	0.528187	1.627748	0.033219	0.083048	-1.185932	0.943427	0.093014	-0.202637	-1.239077	-0.750756	-0.993257	-0.388665	1.235756	-2.069565	-0.162775	0.514898	0.199316	-0.754078	-0.687639	-2.003122	-0.272399	-0.833804	1.116167	-0.787297	-0.700927	0.066439	-1.172645	-1.076304	-2.650899	0.355446	0.607913	0.305618	0.355446	0.465070	-0.843770	-0.803907	-0.940106	0.760722	0.102980	0.056473	-0.876989	0.408597	0.398631	0.787297	-1.468289	1.305520	-0.754078	-0.707571
Probe 1403	-0.249145	0.162775	-0.458426	-0.614556	0.391987	-0.840448	0.302295	0.538153	0.604591	-0.066439	-0.418563	-0.524864	0.106302	-0.126233	-0.102980	-0.475036	-0.195994	0.129556	-0.641132	-0.973325	-0.209282	-0.219247	0.428529	-0.541474	1.348701	-0.239179	1.567948	0.391987	-0.481679	0.083048	-0.099658	-0.382022	-0.401953	0.734146	0.684317	-0.332193	-0.481679	-0.295652	-0.890276	0.458426	-0.295652	-0.076404	-0.086370	-0.724180	-0.009966	0.086370	-0.986613	-0.063117	-0.561406	-0.876989	-0.076404	0.385344	0.328871	0.504934	0.162775	-1.026476	0.139521	-0.780653	-0.189350	0.116268	-0.890276	0.003322
